cm^(-1),4,4_2,122,27,27_2
3685.79926,0.0455,0.07728,0.04762,0.14941,0.12544
3685.31708,0.04491,0.07548,0.04649,0.14789,0.1242
3684.8349,0.04458,0.07468,0.04598,0.14723,0.1238
3684.35271,0.04431,0.07404,0.0455,0.14666,0.12346
3683.87053,0.04406,0.07326,0.0449,0.14594,0.1229
3683.38835,0.04387,0.07246,0.04427,0.14517,0.1222
3682.90617,0.04378,0.0719,0.0438,0.1446,0.12162
3682.42399,0.04384,0.0719,0.04374,0.14455,0.12152
3681.9418,0.04414,0.07285,0.04442,0.14541,0.12237
3681.45962,0.04478,0.07508,0.04613,0.14752,0.12451
3680.97744,0.04578,0.07858,0.04885,0.15089,0.12795
3680.49526,0.04697,0.08276,0.05207,0.15491,0.132
3680.01308,0.048,0.08648,0.05489,0.15847,0.13551
3679.53089,0.04855,0.08867,0.0565,0.16054,0.1375
3679.04871,0.04866,0.08924,0.05694,0.1611,0.13808
3678.56653,0.04882,0.08954,0.05741,0.16155,0.13879
3678.08435,0.04981,0.09189,0.05976,0.16416,0.14196
3677.60217,0.05237,0.09861,0.06566,0.17108,0.14967
3677.11998,0.05673,0.11095,0.07574,0.18327,0.16275
3676.6378,0.06226,0.12792,0.08866,0.19941,0.1796
3676.15562,0.06725,0.14491,0.10047,0.21478,0.1952
3675.67344,0.0695,0.15447,0.10578,0.22246,0.20239
3675.19126,0.06781,0.15132,0.10158,0.21811,0.19702
3674.70907,0.06303,0.13717,0.08996,0.20399,0.18185
3674.22689,0.05719,0.11867,0.076,0.1865,0.16367
3673.74471,0.05219,0.10214,0.06418,0.17142,0.1484
3673.26253,0.04914,0.09134,0.05707,0.16204,0.13923
3672.78035,0.04848,0.08771,0.05558,0.15956,0.13718
3672.29816,0.05011,0.09118,0.05942,0.16369,0.14178
3671.81598,0.05338,0.10023,0.06711,0.17276,0.15114
3671.3338,0.05708,0.11173,0.07592,0.18358,0.16193
3670.85162,0.05978,0.12139,0.08253,0.1921,0.17016
3670.36944,0.06056,0.12584,0.08474,0.19542,0.17316
3669.88725,0.05954,0.12446,0.08262,0.19336,0.17095
3669.40507,0.0574,0.11883,0.07764,0.18755,0.16518
3668.92289,0.05473,0.11075,0.07113,0.17962,0.15735
3668.44071,0.05182,0.10141,0.0639,0.17062,0.14836
3667.95853,0.04889,0.09181,0.05666,0.16154,0.13916
3667.47634,0.04624,0.08315,0.05029,0.15356,0.13099
3666.99416,0.04419,0.07648,0.04552,0.14762,0.12489
3666.51198,0.04289,0.07224,0.04257,0.144,0.12118
3666.0298,0.04225,0.07008,0.04108,0.1422,0.11939
3665.54762,0.04203,0.06919,0.04044,0.1414,0.11867
3665.06543,0.04203,0.06885,0.04018,0.14097,0.11836
3664.58325,0.0421,0.06867,0.04011,0.14065,0.11817
3664.10107,0.04218,0.06855,0.04015,0.14042,0.11806
3663.61889,0.04222,0.06847,0.04022,0.14029,0.11801
3663.13671,0.04219,0.0684,0.04023,0.14023,0.11797
3662.65452,0.04212,0.06839,0.04021,0.14026,0.11797
3662.17234,0.04206,0.06852,0.04023,0.14044,0.11809
3661.69016,0.04208,0.06885,0.04039,0.1408,0.11836
3661.20798,0.04218,0.06931,0.04067,0.14127,0.11877
3660.7258,0.04233,0.06978,0.04101,0.14172,0.11922
3660.24361,0.04248,0.07013,0.04132,0.14205,0.11961
3659.76143,0.04261,0.07038,0.04159,0.14229,0.11993
3659.27925,0.04279,0.07084,0.0421,0.14281,0.12057
3658.79707,0.04329,0.07232,0.04346,0.14442,0.12236
3658.31489,0.04444,0.07586,0.04645,0.14812,0.12635
3657.8327,0.04644,0.08214,0.05146,0.15441,0.13299
3657.35052,0.049,0.09047,0.05771,0.16237,0.14122
3656.86834,0.05124,0.09821,0.0631,0.16933,0.14817
3656.38616,0.0521,0.10181,0.0651,0.17201,0.1505
3655.90398,0.05114,0.0994,0.06268,0.16901,0.14697
3655.42179,0.0489,0.09245,0.05723,0.16209,0.13957
3654.93961,0.04641,0.08437,0.05127,0.15453,0.13173
3654.45743,0.04455,0.07808,0.04685,0.14898,0.12606
3653.97525,0.04375,0.07515,0.045,0.14674,0.12383
3653.49307,0.04416,0.07615,0.04608,0.14824,0.12546
3653.01088,0.04582,0.08124,0.05022,0.15358,0.13105
3652.5287,0.04868,0.09021,0.05728,0.16254,0.14038
3652.04652,0.05247,0.10227,0.06657,0.1743,0.15254
3651.56434,0.05668,0.11567,0.07672,0.18715,0.1657
3651.08216,0.06057,0.12791,0.08581,0.19866,0.17731
3650.59997,0.06345,0.13666,0.09212,0.20659,0.1851
3650.11779,0.06494,0.14076,0.09488,0.20992,0.18818
3649.63561,0.06512,0.14083,0.09463,0.20938,0.18749
3649.15343,0.06443,0.13864,0.09275,0.20681,0.18501
3648.67125,0.06334,0.13586,0.09046,0.20384,0.18235
3648.18906,0.06203,0.13292,0.08802,0.20085,0.17966
3647.70688,0.06032,0.1289,0.08465,0.19682,0.17573
3647.2247,0.05792,0.12242,0.07935,0.19039,0.16905
3646.74252,0.05474,0.11301,0.07191,0.1812,0.15938
3646.26034,0.05118,0.10181,0.06333,0.17047,0.14816
3645.77815,0.04786,0.09099,0.05531,0.16033,0.13769
3645.29597,0.04533,0.08242,0.04922,0.15255,0.12977
3644.81379,0.04381,0.07697,0.04558,0.14786,0.12504
3644.33161,0.04321,0.07444,0.04412,0.14595,0.12311
3643.84943,0.04321,0.07399,0.04413,0.14591,0.12304
3643.36724,0.04351,0.07458,0.04482,0.14671,0.1238
3642.88506,0.04384,0.07531,0.04554,0.14752,0.12455
3642.40288,0.04402,0.07559,0.04586,0.14783,0.12475
3641.9207,0.04399,0.07522,0.04565,0.14747,0.12426
3641.43852,0.04379,0.07433,0.04501,0.14663,0.12329
3640.95633,0.04354,0.07334,0.04425,0.14572,0.1223
3640.47415,0.04337,0.07272,0.04374,0.14517,0.12173
3639.99197,0.04341,0.07276,0.04374,0.14525,0.12188
3639.50979,0.04367,0.07348,0.04426,0.14593,0.12271
3639.02761,0.04406,0.07455,0.04509,0.1469,0.1239
3638.54542,0.04442,0.07552,0.04586,0.14771,0.12498
3638.06324,0.0446,0.07594,0.04626,0.14799,0.12549
3637.58106,0.04458,0.07569,0.04618,0.14766,0.12531
3637.09888,0.04446,0.07503,0.04581,0.14703,0.1247
3636.6167,0.04446,0.0746,0.04565,0.14676,0.12436
3636.13451,0.04482,0.07517,0.04624,0.14755,0.12506
3635.65233,0.04565,0.07726,0.04795,0.14984,0.1273
3635.17015,0.04686,0.08076,0.05066,0.15341,0.13086
3634.68797,0.04812,0.08478,0.05365,0.15732,0.13475
3634.20579,0.04899,0.08786,0.05585,0.16015,0.13751
3633.7236,0.04918,0.08883,0.05643,0.16086,0.13807
3633.24142,0.04874,0.08759,0.05545,0.15953,0.13658
3632.75924,0.04813,0.08542,0.05398,0.15753,0.1345
3632.27706,0.04796,0.08437,0.0536,0.15686,0.13394
3631.79488,0.04885,0.08644,0.05581,0.1594,0.13682
3631.31269,0.05123,0.0931,0.06162,0.16644,0.14442
3630.83051,0.05521,0.10496,0.07131,0.17836,0.15703
3630.34833,0.06043,0.12113,0.08392,0.19405,0.17337
3629.86615,0.06571,0.13822,0.09658,0.21002,0.18962
3629.38397,0.06923,0.15027,0.10478,0.22061,0.19987
3628.90178,0.06949,0.15192,0.10486,0.22107,0.19945
3628.4196,0.06648,0.14285,0.09709,0.21163,0.18902
3627.93742,0.06167,0.12791,0.08531,0.19715,0.17386
3627.45524,0.05679,0.11276,0.07373,0.18288,0.15934
3626.97306,0.05291,0.10066,0.06468,0.17171,0.1482
3626.49087,0.0503,0.09232,0.05857,0.16413,0.14074
3626.00869,0.04873,0.08695,0.05474,0.15931,0.13601
3625.52651,0.04778,0.08343,0.05228,0.15617,0.13289
3625.04433,0.04716,0.08097,0.05058,0.15397,0.13069
3624.56215,0.04673,0.0793,0.04942,0.15248,0.1292
3624.07996,0.0465,0.07845,0.04882,0.15171,0.12848
3623.59778,0.04647,0.07845,0.04882,0.1517,0.12857
3623.1156,0.04666,0.07926,0.04946,0.15244,0.12947
3622.63342,0.04712,0.08097,0.05086,0.15403,0.13133
3622.15124,0.04796,0.08389,0.05329,0.15684,0.13449
3621.66905,0.04931,0.08843,0.05702,0.16125,0.13928
3621.18687,0.05116,0.09466,0.06198,0.16726,0.1456
3620.70469,0.05328,0.10187,0.06746,0.1741,0.15259
3620.22251,0.05517,0.10854,0.07222,0.18024,0.15867
3619.74033,0.05631,0.11295,0.07499,0.18409,0.16231
3619.25814,0.05644,0.11415,0.07521,0.18485,0.16283
3618.77596,0.05563,0.11229,0.07322,0.18278,0.16056
3618.29378,0.05417,0.10815,0.06972,0.17868,0.15633
3617.8116,0.05235,0.10263,0.06542,0.17338,0.15093
3617.32942,0.05048,0.09669,0.06102,0.16778,0.14526
3616.84723,0.04888,0.09147,0.05731,0.16295,0.14042
3616.36505,0.04786,0.08809,0.05504,0.15989,0.13744
3615.88287,0.04757,0.08714,0.05451,0.15911,0.13678
3615.40069,0.04794,0.08836,0.05547,0.1603,0.13809
3614.91851,0.04873,0.09094,0.05734,0.1627,0.14058
3614.43632,0.04972,0.09411,0.0596,0.16564,0.14354
3613.95414,0.05074,0.09738,0.06193,0.16863,0.14654
3613.47196,0.05154,0.10013,0.06382,0.17101,0.14891
3612.98978,0.05176,0.1012,0.06436,0.17165,0.14949
3612.5076,0.05111,0.0995,0.06281,0.16959,0.1474
3612.02541,0.04979,0.09534,0.05964,0.16539,0.14325
3611.54323,0.04851,0.09092,0.0566,0.1613,0.13936
3611.06105,0.04812,0.08897,0.05567,0.15988,0.13822
3610.57887,0.04897,0.09098,0.0577,0.16226,0.14086
3610.09669,0.05074,0.09615,0.06181,0.1674,0.14611
3609.6145,0.05252,0.10179,0.06585,0.17261,0.15119
3609.13232,0.05347,0.10505,0.06784,0.17532,0.15363
3608.65014,0.05336,0.10498,0.06736,0.17488,0.15295
3608.16796,0.05256,0.10263,0.06534,0.17246,0.1504
3607.68578,0.05152,0.0994,0.06283,0.16939,0.14726
3607.20359,0.05038,0.09578,0.06011,0.16606,0.14381
3606.72141,0.0491,0.09152,0.05698,0.16224,0.13975
3606.23923,0.04765,0.08664,0.05348,0.15792,0.13512
3605.75705,0.04625,0.08181,0.05012,0.15372,0.13063
3605.27487,0.04517,0.07804,0.04759,0.15051,0.12722
3604.79268,0.04459,0.07596,0.04628,0.14875,0.12542
3604.3105,0.04449,0.07549,0.04609,0.14836,0.12511
3603.82832,0.04471,0.07614,0.04666,0.14889,0.12581
3603.34614,0.04512,0.0774,0.04768,0.14998,0.12708
3602.86396,0.04565,0.07904,0.04902,0.1515,0.12871
3602.38177,0.04628,0.08099,0.05063,0.15339,0.13063
3601.89959,0.04695,0.08309,0.05235,0.15544,0.13263
3601.41741,0.04753,0.08491,0.05379,0.15718,0.1343
3600.93523,0.0479,0.08597,0.05459,0.15812,0.13522
3600.45305,0.04802,0.08607,0.05461,0.15816,0.1353
3599.97086,0.04797,0.08548,0.05407,0.15758,0.13482
3599.48868,0.04786,0.08463,0.05333,0.15684,0.13417
3599.0065,0.04774,0.08383,0.05263,0.15619,0.13358
3598.52432,0.04759,0.08315,0.05205,0.15567,0.13307
3598.04214,0.04746,0.08275,0.05173,0.15542,0.13276
3597.55995,0.04749,0.08303,0.05195,0.15579,0.13307
3597.07777,0.04784,0.08442,0.05298,0.15714,0.13438
3596.59559,0.04854,0.08689,0.05471,0.15935,0.13658
3596.11341,0.04935,0.08967,0.05654,0.16169,0.13893
3595.63122,0.0499,0.09165,0.05772,0.16318,0.14044
3595.14904,0.04997,0.09213,0.05782,0.16333,0.1406
3594.66686,0.0496,0.09126,0.05706,0.16242,0.13967
3594.18468,0.04901,0.0897,0.05588,0.16103,0.13822
3593.7025,0.04836,0.08789,0.05459,0.15951,0.13654
3593.22031,0.04769,0.08584,0.05314,0.15771,0.13456
3592.73813,0.04696,0.08336,0.0514,0.15543,0.1321
3592.25595,0.04619,0.08059,0.04948,0.15282,0.12941
3591.77377,0.04557,0.07822,0.04789,0.15055,0.12723
3591.29159,0.04535,0.07726,0.04735,0.14966,0.12658
3590.8094,0.04579,0.07867,0.04854,0.15103,0.12832
3590.32722,0.04703,0.08289,0.05174,0.15506,0.13277
3589.84504,0.04897,0.08954,0.0566,0.16131,0.13944
3589.36286,0.05122,0.09733,0.06213,0.16852,0.14702
3588.88068,0.0533,0.10446,0.06706,0.17504,0.15382
3588.39849,0.05478,0.10949,0.07041,0.17958,0.15854
3587.91631,0.05547,0.11186,0.07185,0.18163,0.16066
3587.43413,0.05534,0.11157,0.0714,0.18117,0.16016
3586.95195,0.05438,0.1087,0.06907,0.17822,0.15703
3586.46977,0.05263,0.10333,0.06498,0.17295,0.15143
3585.98758,0.05033,0.09617,0.05969,0.16609,0.14421
3585.5054,0.04793,0.08866,0.05429,0.1591,0.13691
3585.02322,0.04592,0.0824,0.04989,0.1534,0.13105
3584.54104,0.04458,0.07824,0.04703,0.14971,0.12732
3584.05886,0.04386,0.07605,0.04551,0.14779,0.12543
3583.57667,0.04354,0.075,0.04474,0.14685,0.12456
3583.09449,0.0434,0.0743,0.0442,0.14618,0.12396
3582.61231,0.04337,0.07364,0.04374,0.14558,0.1234
3582.13013,0.04343,0.07319,0.04353,0.14522,0.12305
3581.64795,0.04361,0.0732,0.0437,0.14535,0.12311
3581.16576,0.04386,0.0737,0.04419,0.14593,0.12358
3580.68358,0.04409,0.07438,0.04474,0.14665,0.12415
3580.2014,0.04419,0.07485,0.045,0.14706,0.12443
3579.71922,0.04413,0.07482,0.04481,0.14694,0.12422
3579.23704,0.04393,0.07435,0.04429,0.1464,0.12363
3578.75485,0.04369,0.07378,0.04374,0.14579,0.12303
3578.27267,0.04348,0.07342,0.04342,0.14541,0.12273
3577.79049,0.04332,0.07334,0.04337,0.14532,0.12273
3577.30831,0.04317,0.07339,0.04343,0.14532,0.12283
3576.82613,0.04301,0.07337,0.04342,0.14523,0.1228
3576.34394,0.04289,0.07324,0.04334,0.14506,0.12265
3575.86176,0.04288,0.07314,0.04326,0.14491,0.12252
3575.37958,0.04299,0.07315,0.04328,0.14486,0.12251
3574.8974,0.04316,0.0732,0.04332,0.1448,0.12254
3574.41522,0.04326,0.0731,0.04323,0.14456,0.12242
3573.93303,0.04321,0.07272,0.04293,0.14408,0.12204
3573.45085,0.04304,0.07214,0.04247,0.14348,0.12151
3572.96867,0.04283,0.07161,0.04206,0.14302,0.12108
3572.48649,0.0427,0.07139,0.04192,0.14291,0.12099
3572.00431,0.04272,0.07162,0.04211,0.14324,0.12132
3571.52212,0.0429,0.07229,0.04262,0.14396,0.12204
3571.03994,0.04325,0.07346,0.0435,0.14513,0.12327
3570.55776,0.04386,0.07549,0.04504,0.14715,0.12541
3570.07558,0.04491,0.07903,0.04769,0.1506,0.12909
3569.5934,0.04648,0.08452,0.05177,0.1559,0.13468
3569.11121,0.04848,0.09174,0.05705,0.16276,0.1418
3568.62903,0.05058,0.09954,0.06264,0.17004,0.14922
3568.14685,0.05232,0.1062,0.06728,0.17612,0.15529
3567.66467,0.05336,0.11027,0.07002,0.17967,0.15875
3567.18249,0.05358,0.11113,0.0705,0.1802,0.15917
3566.7003,0.05305,0.10895,0.06888,0.17792,0.15675
3566.21812,0.05189,0.10431,0.06558,0.17344,0.15204
3565.73594,0.05028,0.0981,0.0612,0.16766,0.14593
3565.25376,0.04849,0.09149,0.05657,0.16168,0.13956
3564.77158,0.04683,0.0857,0.0525,0.15657,0.1341
3564.28939,0.04552,0.08146,0.04946,0.15288,0.13018
3563.80721,0.0446,0.07878,0.04744,0.15051,0.12772
3563.32503,0.04396,0.07715,0.0461,0.14895,0.12616
3562.84285,0.04352,0.07606,0.04514,0.14781,0.12504
3562.36067,0.04324,0.07534,0.0445,0.14701,0.12427
3561.87848,0.04315,0.07511,0.04426,0.1467,0.12398
3561.3963,0.04322,0.07535,0.0444,0.14686,0.12418
3560.91412,0.04332,0.07578,0.04469,0.14715,0.12457
3560.43194,0.04334,0.07591,0.04475,0.14713,0.12467
3559.94976,0.04321,0.07541,0.04437,0.14651,0.12417
3559.46757,0.04298,0.07434,0.04361,0.14537,0.12316
3558.98539,0.04273,0.07306,0.04276,0.14412,0.12202
3558.50321,0.04256,0.07201,0.0421,0.14314,0.12116
3558.02103,0.04247,0.07138,0.04176,0.14262,0.12074
3557.53885,0.04239,0.07107,0.04162,0.14245,0.12061
3557.05666,0.04228,0.07085,0.04148,0.14236,0.12051
3556.57448,0.04214,0.07062,0.04129,0.14223,0.12032
3556.0923,0.04209,0.0705,0.04116,0.14217,0.12018
3555.61012,0.04223,0.07075,0.0413,0.14242,0.12037
3555.12794,0.04256,0.07153,0.04184,0.14317,0.12108
3554.64575,0.04304,0.07283,0.04279,0.14446,0.12234
3554.16357,0.04357,0.0745,0.04405,0.14616,0.12401
3553.68139,0.04408,0.07634,0.04548,0.14802,0.12584
3553.19921,0.04451,0.07805,0.04677,0.14968,0.12743
3552.71703,0.04474,0.07916,0.04754,0.15065,0.12831
3552.23484,0.04464,0.07923,0.04742,0.15051,0.12808
3551.75266,0.04418,0.07812,0.04638,0.14923,0.12676
3551.27048,0.04348,0.07618,0.04476,0.14724,0.1248
3550.7883,0.04277,0.07409,0.0431,0.14524,0.12289
3550.30612,0.04227,0.0725,0.04192,0.14387,0.12159
3549.82393,0.04214,0.07187,0.04154,0.14351,0.12125
3549.34175,0.04242,0.07239,0.04207,0.14426,0.122
3548.85957,0.04308,0.07402,0.04346,0.14604,0.12381
3548.37739,0.04397,0.07647,0.04545,0.1485,0.12639
3547.89521,0.04489,0.07918,0.0476,0.15112,0.1292
3547.41302,0.04563,0.08154,0.04941,0.1533,0.13159
3546.93084,0.04606,0.08313,0.05056,0.15463,0.1331
3546.44866,0.04619,0.08387,0.051,0.15507,0.13365
3545.96648,0.04609,0.0839,0.05084,0.15481,0.1334
3545.4843,0.04582,0.08335,0.05023,0.15402,0.13256
3545.00211,0.04541,0.08224,0.04923,0.15279,0.13122
3544.51993,0.04486,0.08058,0.0479,0.15118,0.12944
3544.03775,0.04422,0.07851,0.04635,0.14928,0.12739
3543.55557,0.04358,0.07629,0.04476,0.14732,0.1253
3543.07339,0.04301,0.07421,0.04333,0.14553,0.12343
3542.5912,0.04257,0.07245,0.04217,0.14406,0.12194
3542.10902,0.04225,0.07113,0.04132,0.14298,0.12087
3541.62684,0.04203,0.07024,0.04078,0.14227,0.12019
3541.14466,0.04188,0.06972,0.04047,0.14185,0.11982
3540.66248,0.0418,0.06947,0.04032,0.14162,0.11965
3540.18029,0.04179,0.06939,0.04025,0.14147,0.11957
3539.69811,0.04185,0.06939,0.04022,0.14138,0.11956
3539.21593,0.04198,0.06953,0.04027,0.14141,0.11965
3538.73375,0.04218,0.06991,0.0405,0.14173,0.11997
3538.25157,0.04246,0.07067,0.04103,0.14247,0.12066
3537.76938,0.04278,0.07182,0.04184,0.14361,0.12169
3537.2872,0.04307,0.07311,0.04275,0.14484,0.1228
3536.80502,0.04322,0.07409,0.0434,0.14569,0.12355
3536.32284,0.04316,0.07435,0.04351,0.14576,0.12356
3535.84066,0.04289,0.07379,0.04302,0.14503,0.1228
3535.35847,0.04251,0.07268,0.04216,0.14382,0.12159
3534.87629,0.04216,0.07146,0.04126,0.14261,0.1204
3534.39411,0.04195,0.07051,0.04058,0.14176,0.11958
3533.91193,0.04188,0.06998,0.04022,0.14137,0.11924
3533.42975,0.04191,0.06987,0.04017,0.14138,0.1193
3532.94756,0.04198,0.07011,0.04035,0.14168,0.11965
3532.46538,0.04205,0.07066,0.04072,0.14218,0.12023
3531.9832,0.04218,0.07144,0.04121,0.14284,0.12095
3531.50102,0.04239,0.07237,0.0418,0.14363,0.12178
3531.01884,0.04272,0.07337,0.0425,0.14454,0.12271
3530.53665,0.04314,0.07442,0.04331,0.14553,0.12373
3530.05447,0.0436,0.0755,0.04421,0.14658,0.12482
3529.57229,0.04402,0.07656,0.04513,0.14759,0.12592
3529.09011,0.04436,0.0775,0.04594,0.14847,0.1269
3528.60793,0.0446,0.07823,0.04653,0.14915,0.12764
3528.12574,0.04476,0.07866,0.04685,0.14956,0.12804
3527.64356,0.04482,0.07879,0.04689,0.14967,0.12807
3527.16138,0.0448,0.0786,0.04666,0.14948,0.12777
3526.6792,0.0447,0.07817,0.04625,0.14905,0.12727
3526.19702,0.04455,0.07765,0.0458,0.14855,0.12678
3525.71483,0.04443,0.07727,0.0455,0.14823,0.12655
3525.23265,0.04437,0.07726,0.0455,0.14828,0.12672
3524.75047,0.04444,0.07767,0.04583,0.14873,0.12727
3524.26829,0.04459,0.07834,0.04633,0.14938,0.12797
3523.78611,0.04474,0.0789,0.04673,0.14985,0.12842
3523.30392,0.04477,0.0789,0.04671,0.14976,0.12823
3522.82174,0.04458,0.07807,0.04611,0.14894,0.12726
3522.33956,0.04414,0.07653,0.04502,0.14751,0.12568
3521.85738,0.04357,0.07467,0.04374,0.14584,0.12392
3521.3752,0.04302,0.073,0.04262,0.14437,0.12243
3520.89301,0.04261,0.07188,0.04186,0.14337,0.12146
3520.41083,0.0424,0.07138,0.04149,0.14291,0.12099
3519.92865,0.04234,0.07134,0.04136,0.14285,0.12082
3519.44647,0.04236,0.07149,0.0413,0.14295,0.12073
3518.96429,0.04239,0.07162,0.04119,0.14304,0.12062
3518.4821,0.04238,0.07162,0.04102,0.14302,0.12048
3517.99992,0.04233,0.07148,0.04082,0.14286,0.12035
3517.51774,0.04226,0.07125,0.04064,0.14263,0.12025
3517.03556,0.0422,0.07096,0.04052,0.14239,0.12018
3516.55338,0.04215,0.0707,0.04047,0.14217,0.12012
3516.07119,0.04214,0.07052,0.04049,0.14201,0.1201
3515.58901,0.04216,0.07043,0.04053,0.14192,0.12012
3515.10683,0.0422,0.07046,0.0406,0.14188,0.12017
3514.62465,0.04223,0.07057,0.04066,0.14191,0.12025
3514.14247,0.04223,0.07074,0.04073,0.142,0.12033
3513.66028,0.04223,0.07096,0.04083,0.14214,0.12045
3513.1781,0.04223,0.07122,0.04099,0.14233,0.12062
3512.69592,0.04229,0.07158,0.04125,0.14261,0.12091
3512.21374,0.04243,0.0721,0.04165,0.14304,0.12138
3511.73156,0.04266,0.07289,0.04228,0.14375,0.12212
3511.24937,0.043,0.074,0.04318,0.14482,0.1232
3510.76719,0.0434,0.07534,0.04426,0.14618,0.12455
3510.28501,0.04377,0.07663,0.04526,0.14752,0.12588
3509.80283,0.04401,0.07738,0.04581,0.14837,0.12669
3509.32065,0.04402,0.07725,0.04564,0.14834,0.12661
3508.83846,0.04379,0.0762,0.04478,0.14739,0.12559
3508.35628,0.04341,0.07461,0.04357,0.14588,0.12401
3507.8741,0.04303,0.07307,0.04245,0.14437,0.12244
3507.39192,0.04279,0.07204,0.04177,0.14334,0.12136
3506.90974,0.04272,0.07171,0.04161,0.143,0.12096
3506.42755,0.04278,0.07201,0.0419,0.14332,0.12121
3505.94537,0.04294,0.0728,0.04249,0.14414,0.12199
3505.46319,0.04318,0.07401,0.04329,0.14534,0.12318
3504.98101,0.04349,0.07553,0.04425,0.14678,0.12467
3504.49883,0.04386,0.0772,0.04525,0.14826,0.12626
3504.01664,0.04423,0.07873,0.04611,0.14947,0.1276
3503.53446,0.04448,0.07973,0.04661,0.15012,0.12837
3503.05228,0.04454,0.07991,0.04659,0.15002,0.12836
3502.5701,0.04434,0.07922,0.04605,0.14921,0.12759
3502.08792,0.04393,0.07785,0.04514,0.14792,0.12634
3501.60573,0.04342,0.07622,0.04411,0.14651,0.12494
3501.12355,0.04299,0.0747,0.0432,0.14527,0.12369
3500.64137,0.04273,0.07355,0.04253,0.14434,0.12271
3500.15919,0.04269,0.0728,0.0421,0.14374,0.12203
3499.67701,0.04279,0.07236,0.04186,0.14339,0.12159
3499.19482,0.04294,0.07214,0.04176,0.14324,0.12136
3498.71264,0.04306,0.07209,0.04177,0.14327,0.12134
3498.23046,0.04313,0.07223,0.04192,0.1435,0.12153
3497.74828,0.04315,0.07257,0.0422,0.14387,0.12191
3497.2661,0.04313,0.07303,0.04252,0.14428,0.1224
3496.78391,0.0431,0.07347,0.04278,0.14459,0.12285
3496.30173,0.04305,0.07376,0.04285,0.14469,0.12311
3495.81955,0.043,0.07382,0.04271,0.14456,0.12308
3495.33737,0.04294,0.07363,0.04236,0.14425,0.12279
3494.85519,0.0429,0.07326,0.04193,0.14387,0.12234
3494.373,0.04289,0.07283,0.04152,0.14352,0.12188
3493.89082,0.04291,0.07243,0.04122,0.14326,0.12153
3493.40864,0.04296,0.07215,0.04109,0.14311,0.12133
3492.92646,0.043,0.07204,0.04112,0.14308,0.12128
3492.44428,0.04302,0.07207,0.04125,0.14313,0.12133
3491.96209,0.043,0.07219,0.04143,0.14324,0.12141
3491.47991,0.04296,0.07234,0.0416,0.14337,0.1215
3490.99773,0.04293,0.07248,0.04175,0.14351,0.12161
3490.51555,0.04294,0.07268,0.04193,0.14371,0.12184
3490.03337,0.04299,0.073,0.04221,0.14401,0.12227
3489.55118,0.04309,0.07348,0.0426,0.14442,0.12287
3489.069,0.04321,0.07403,0.04304,0.14488,0.12352
3488.58682,0.04331,0.07446,0.04338,0.14522,0.12399
3488.10464,0.04335,0.07461,0.0435,0.14533,0.12411
3487.62246,0.04334,0.07445,0.04338,0.1452,0.12387
3487.14027,0.04333,0.07412,0.04309,0.14496,0.1234
3486.65809,0.04334,0.07381,0.04279,0.14476,0.12293
3486.17591,0.04339,0.07363,0.04254,0.14468,0.12257
3485.69373,0.04345,0.07361,0.04238,0.14466,0.12236
3485.21155,0.04351,0.07372,0.0423,0.14467,0.12229
3484.72936,0.04359,0.07396,0.04236,0.14477,0.12241
3484.24718,0.04373,0.07442,0.04265,0.1451,0.12281
3483.765,0.04398,0.07515,0.04324,0.14578,0.12355
3483.28282,0.04431,0.07607,0.04402,0.14675,0.12455
3482.80064,0.04462,0.07695,0.04476,0.14772,0.12554
3482.31845,0.04479,0.07751,0.04521,0.14834,0.12621
3481.83627,0.04475,0.07757,0.04523,0.14835,0.12638
3481.35409,0.04448,0.07712,0.04485,0.14775,0.12602
3480.87191,0.04408,0.07632,0.04423,0.14674,0.12526
3480.38973,0.04365,0.07536,0.04353,0.14563,0.1243
3479.90754,0.04327,0.07443,0.04286,0.14464,0.12334
3479.42536,0.04301,0.07367,0.04229,0.14392,0.12251
3478.94318,0.04288,0.07314,0.04187,0.14351,0.12195
3478.461,0.04285,0.07289,0.04163,0.14337,0.12168
3477.97882,0.04291,0.07288,0.04159,0.14346,0.1217
3477.49663,0.04305,0.07307,0.04174,0.14373,0.12195
3477.01445,0.04326,0.07341,0.04205,0.14414,0.12238
3476.53227,0.04352,0.07385,0.04245,0.14462,0.12291
3476.05009,0.0438,0.07434,0.04285,0.14511,0.12344
3475.56791,0.04401,0.07476,0.04314,0.14546,0.12385
3475.08572,0.04409,0.075,0.04321,0.14557,0.12401
3474.60354,0.04402,0.075,0.04308,0.14544,0.12389
3474.12136,0.04382,0.0748,0.04283,0.14514,0.12356
3473.63918,0.04359,0.07451,0.04259,0.14481,0.12318
3473.157,0.04339,0.07426,0.04244,0.14457,0.12287
3472.67481,0.04329,0.07412,0.0424,0.14446,0.1227
